job_id,title,company,location,description,tags,platform,date_posted,salary_min,salary_max,source_type
910,Junior Machine Learning Engineer,Anthem,Remote,"As a Junior Machine Learning Engineer, you will work closely with cross-functional stakeholders to turn data into insight. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: llms, hypothesis testing, data analysis, experiment design, supervised learning. Nice to have: s3, aws, seaborn.","llms, hypothesis testing, data analysis, experiment design, supervised learning",LinkedIn,2026-05-30,82000.0,142000.0,synthetic
911,Junior Machine Learning Engineer,Spotify,"Seattle, WA","As a Junior Machine Learning Engineer, you will work closely with cross-functional stakeholders to turn data into insight. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: terraform, lightgbm, s3, huggingface, a/b testing. Nice to have: supervised learning, sklearn, model deployment.","terraform, lightgbm, s3, huggingface, a/b testing",LinkedIn,2025-12-05,95000.0,164000.0,synthetic
912,Senior Analytics Engineer,Oracle,"Chicago, IL","We are looking for a Senior Analytics Engineer to join our growing data team. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: qlik, excel, go, google sheets, data warehouse. Nice to have: spark, airflow, dbt.","qlik, excel, go, google sheets, data warehouse",Indeed,2026-01-27,137000.0,223000.0,synthetic
913,Senior Business Intelligence Analyst,DataForge Inc,"San Francisco, CA","We are looking for a Senior Business Intelligence Analyst to join our growing data team. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: dbt, sqlite, excel, c++, data pipeline. Nice to have: r, tableau, postgresql.","dbt, sqlite, excel, c++, data pipeline",Glassdoor,2025-11-03,101000.0,172000.0,synthetic
914,Staff Analytics Engineer,Palantir,"Seattle, WA","Our company is hiring a Staff Analytics Engineer to help drive data-informed decisions. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: superset, kafka, go, c#, sqlite. Nice to have: javascript, data warehouse, scala.","superset, kafka, go, c#, sqlite",Indeed,2025-12-12,169000.0,276000.0,synthetic
915,AI Engineer,Goldman Sachs,"Bangalore, India","Our company is hiring a AI Engineer to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: clustering, nlp, nltk, generative ai, flask. Nice to have: gcp, sklearn, jenkins.","clustering, nlp, nltk, generative ai, flask",LinkedIn,2026-02-18,40000.0,68000.0,synthetic
916,Senior Data Science Manager,Palantir,"Vancouver, Canada","Our company is hiring a Senior Data Science Manager to help drive data-informed decisions. Responsibilities include analyzing large datasets, building dashboards, and presenting findings to leadership. Required skills: regression, model deployment, unsupervised learning, hadoop, recommendation systems. Nice to have: time series, redis, sqlite.","regression, model deployment, unsupervised learning, hadoop, recommendation systems",LinkedIn,2026-02-07,158000.0,248000.0,synthetic
917,Staff Analytics Engineer,Dell Technologies,"New York, NY","We're seeking an experienced Staff Analytics Engineer to build and scale our analytics capabilities. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: rust, scala, spark, google sheets, bigquery. Nice to have: typescript, golang, excel.","rust, scala, spark, google sheets, bigquery",Indeed,2025-12-27,169000.0,276000.0,synthetic
918,Business Intelligence Analyst,UnitedHealth Group,"Vancouver, Canada","Join us as a Business Intelligence Analyst and help shape how we use data across the organization. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: scala, python, snowflake, spark, postgres. Nice to have: mysql, go, redis.","scala, python, snowflake, spark, postgres",Monster,2025-09-24,63000.0,108000.0,synthetic
919,Research Scientist,Best Buy,"Amsterdam, Netherlands","We're seeking an experienced Research Scientist to build and scale our analytics capabilities. You'll partner with engineering and product teams to deploy machine learning models into production. Required skills: langchain, supervised learning, scala, python, computer vision. Nice to have: scipy, unsupervised learning, statistics.","langchain, supervised learning, scala, python, computer vision",We Work Remotely,2025-12-25,96000.0,164000.0,synthetic
920,Junior Data Science Manager,eBay,"Dublin, Ireland","Our company is hiring a Junior Data Science Manager to help drive data-informed decisions. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: recommendation systems, looker, experiment design, mysql, embeddings. Nice to have: natural language processing, tableau, pyspark.","recommendation systems, looker, experiment design, mysql, embeddings",Indeed,2025-08-17,84000.0,132000.0,synthetic
921,Lead Machine Learning Engineer,Accenture,"Seattle, WA","We are looking for a Lead Machine Learning Engineer to join our growing data team. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: hypothesis testing, scikit-learn, natural language processing, llm, xgboost. Nice to have: aws, machine learning, large language models.","hypothesis testing, scikit-learn, natural language processing, llm, xgboost",Monster,2025-11-12,177000.0,306000.0,synthetic
922,Lead MLOps Engineer,Capital One,"Berlin, Germany","As a Lead MLOps Engineer, you will work closely with cross-functional stakeholders to turn data into insight. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: databricks, fastapi, mysql, redshift, dbt. Nice to have: s3, aws, pyspark.","databricks, fastapi, mysql, redshift, dbt",Glassdoor,2025-11-25,123000.0,207000.0,synthetic
923,Junior Machine Learning Engineer,UnitedHealth Group,"Pune, India","We are looking for a Junior Machine Learning Engineer to join our growing data team. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: lambda, fine-tuning, numpy, llms, matplotlib. Nice to have: spacy, sklearn, jenkins.","lambda, fine-tuning, numpy, llms, matplotlib",Monster,2025-10-15,29000.0,50000.0,synthetic
924,Analytics Engineer,Cohere Health,"Berlin, Germany","As a Analytics Engineer, you will work closely with cross-functional stakeholders to turn data into insight. You will design, build, and maintain data pipelines and models that power key business decisions. Required skills: postgresql, go, tableau, power bi, sql. Nice to have: java, redis, etl.","postgresql, go, tableau, power bi, sql",Glassdoor,2026-05-17,76000.0,124000.0,synthetic
925,Junior Data Scientist,NVIDIA,Remote,"Our company is hiring a Junior Data Scientist to help drive data-informed decisions. This role involves conducting statistical analysis, A/B testing, and translating results into recommendations. Required skills: model deployment, plotly, openai, seaborn, hugging face. Nice to have: nltk, typescript, rag.","model deployment, plotly, openai, seaborn, hugging face",Indeed,2026-02-20,71000.0,124000.0,synthetic
926,Senior Data Science Manager,Dell Technologies,"Atlanta, GA","We're seeking an experienced Senior Data Science Manager to build and scale our analytics capabilities. You will own the end-to-end lifecycle of data products, from ingestion to visualization. Required skills: classification, databricks, machine learning, tableau, qlik. Nice to have: power bi, recommendation systems, looker.","classification, databricks, machine learning, tableau, qlik",LinkedIn,2026-04-13,201000.0,316000.0,synthetic
